date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m�),PAR (�mol/m�/s),max. PAR (�mol/m�/s),Tlog (degC),OT
2020-01-16 04:40:00,999.43,9.51,282.72,4.49,70.8,11.9,8.42,3.47,5.26,8.43,1227.77,0.76,1.4,199.2,0.0,490.0,0.0,0.0,0.0,19.85,423.6
2020-01-16 04:50:00,999.59,9.31,282.5,4.67,72.7,11.74,8.53,3.2,5.33,8.54,1228.78,0.64,1.68,257.7,0.1,190.0,0.0,0.0,0.0,19.87,424.2
2020-01-16 05:00:00,999.65,9.0,282.19,5.05,76.2,11.49,8.76,2.74,5.47,8.76,1230.1,2.31,2.8,234.7,0.0,340.0,0.0,0.0,0.0,19.92,423.3
2020-01-16 05:10:00,999.55,8.46,281.66,5.24,80.1,11.08,8.87,2.2,5.54,8.88,1232.28,2.73,3.56,235.2,0.1,130.0,0.0,0.0,0.0,19.94,424.5
2020-01-16 05:20:00,999.7,8.16,281.34,5.3,82.1,10.86,8.91,1.94,5.56,8.92,1233.76,2.03,3.28,235.8,0.0,0.0,0.0,0.0,0.0,19.78,425.3
2020-01-16 05:30:00,999.93,8.01,281.18,5.39,83.5,10.75,8.97,1.77,5.6,8.97,1234.68,2.58,3.12,236.3,0.0,0.0,0.0,0.0,0.0,19.59,425.0
2020-01-16 05:40:00,1000.02,7.99,281.15,5.43,83.8,10.73,8.99,1.74,5.61,8.99,1234.87,2.8,3.69,224.0,0.0,0.0,0.0,0.0,0.0,19.38,425.5
2020-01-16 05:50:00,1000.09,7.83,280.98,5.37,84.4,10.61,8.96,1.66,5.59,8.96,1235.68,1.84,2.52,233.8,0.0,0.0,0.0,0.0,0.0,19.15,425.2
2020-01-16 06:00:00,1000.28,7.74,280.88,5.27,84.3,10.55,8.89,1.66,5.55,8.89,1236.33,2.23,3.12,227.1,0.0,0.0,0.0,0.0,0.0,18.91,425.8
2020-01-16 06:10:00,1000.31,7.55,280.69,5.11,84.5,10.41,8.8,1.61,5.49,8.8,1237.25,1.25,2.0,219.9,0.0,0.0,0.0,0.0,0.0,18.69,428.2
2020-01-16 06:20:00,1000.37,7.46,280.59,5.01,84.4,10.35,8.73,1.61,5.45,8.73,1237.76,0.91,1.64,206.8,0.0,0.0,0.0,0.0,0.0,18.48,428.7
2020-01-16 06:30:00,1000.49,7.2,280.32,4.97,85.7,10.17,8.71,1.45,5.43,8.71,1239.07,1.07,1.96,207.0,0.0,0.0,0.0,0.0,0.0,18.28,428.1
2020-01-16 06:40:00,1000.47,7.05,280.17,4.99,86.7,10.06,8.72,1.34,5.44,8.72,1239.7,1.77,2.72,217.5,0.0,0.0,0.0,0.0,0.0,18.11,429.4
2020-01-16 06:50:00,1000.54,6.97,280.09,4.85,86.3,10.01,8.64,1.37,5.39,8.63,1240.19,2.17,2.92,232.4,0.0,0.0,0.0,0.0,0.0,17.95,427.8
2020-01-16 07:00:00,1000.76,6.71,279.81,4.74,87.2,9.83,8.57,1.26,5.34,8.56,1241.64,1.27,2.28,191.8,0.0,0.0,0.0,0.0,0.0,17.8,428.4
2020-01-16 07:10:00,1000.9,6.6,279.69,4.77,88.0,9.76,8.59,1.17,5.35,8.58,1242.27,1.54,2.56,211.7,0.0,0.0,0.0,0.0,0.0,17.65,431.4
2020-01-16 07:20:00,1000.99,6.67,279.75,4.75,87.5,9.8,8.58,1.23,5.35,8.57,1242.09,0.83,1.46,195.1,0.0,0.0,0.0,0.0,0.0,17.51,430.9
2020-01-16 07:30:00,1001.09,6.59,279.67,4.58,86.9,9.75,8.47,1.28,5.28,8.46,1242.61,1.07,2.24,152.1,0.0,0.0,0.0,0.0,0.0,17.39,433.9
2020-01-16 07:40:00,1001.22,6.39,279.45,4.49,87.6,9.61,8.42,1.19,5.25,8.41,1243.71,1.94,2.78,237.2,0.0,0.0,0.0,0.0,0.0,17.29,434.5
2020-01-16 07:50:00,1001.37,6.41,279.46,4.58,88.0,9.63,8.47,1.16,5.28,8.46,1243.76,1.25,1.88,227.7,0.0,0.0,0.0,0.0,1.35,17.2,435.7
2020-01-16 08:00:00,1001.46,6.26,279.3,4.36,87.6,9.53,8.35,1.18,5.2,8.33,1244.62,0.7,1.64,206.3,0.0,0.0,0.0,2.12,3.09,17.11,435.9
2020-01-16 08:10:00,1001.47,5.95,278.99,4.24,88.8,9.32,8.28,1.04,5.16,8.27,1246.06,1.13,2.32,226.1,0.0,0.0,0.0,5.41,8.3,17.02,433.7
2020-01-16 08:20:00,1001.65,5.78,278.81,4.07,88.7,9.22,8.18,1.04,5.09,8.16,1247.07,1.22,2.0,188.4,0.0,0.0,2.21,11.97,15.83,16.93,438.3
2020-01-16 08:30:00,1001.77,5.52,278.53,4.14,90.8,9.05,8.22,0.83,5.12,8.2,1248.39,0.66,1.12,238.7,0.0,0.0,4.83,21.43,26.64,16.83,442.7
2020-01-16 08:40:00,1001.78,5.7,278.72,4.29,90.6,9.16,8.3,0.86,5.17,8.29,1247.54,0.91,1.48,204.5,0.0,0.0,12.07,34.75,46.33,16.75,437.3
2020-01-16 08:50:00,1001.9,5.66,278.66,4.1,89.7,9.14,8.2,0.94,5.1,8.18,1247.93,1.14,2.24,214.9,0.0,0.0,27.97,60.62,73.17,16.66,436.3
2020-01-16 09:00:00,1002.01,5.72,278.72,4.23,90.1,9.18,8.27,0.91,5.15,8.25,1247.76,1.53,3.0,221.6,0.0,0.0,35.81,72.01,78.19,16.6,437.3
2020-01-16 09:10:00,1002.16,5.99,278.97,4.27,88.7,9.35,8.29,1.06,5.16,8.28,1246.73,1.08,1.68,210.3,0.0,0.0,44.47,89.38,116.41,16.57,435.3
2020-01-16 09:20:00,1002.16,6.14,279.13,4.19,87.3,9.45,8.25,1.2,5.14,8.23,1246.08,1.32,1.76,204.7,0.0,0.0,50.3,101.93,108.69,16.57,435.2
2020-01-16 09:30:00,1002.28,6.11,279.09,4.16,87.3,9.43,8.23,1.2,5.12,8.21,1246.36,1.0,1.32,166.5,0.0,0.0,60.36,121.43,127.8,16.63,439.5
2020-01-16 09:40:00,1002.31,5.93,278.9,4.13,88.2,9.31,8.21,1.1,5.11,8.19,1247.21,0.99,1.48,218.5,0.0,0.0,63.58,128.96,131.66,16.74,439.2
2020-01-16 09:50:00,1002.4,6.19,279.16,4.24,87.3,9.48,8.28,1.2,5.15,8.26,1246.14,0.69,1.4,179.4,0.0,0.0,58.35,121.81,125.29,16.88,439.0
2020-01-16 10:00:00,1002.48,6.23,279.19,4.15,86.5,9.51,8.22,1.28,5.12,8.2,1246.09,1.12,1.64,217.9,0.0,0.0,54.93,119.5,130.89,17.03,440.8
2020-01-16 10:10:00,1002.56,6.26,279.21,4.18,86.5,9.53,8.24,1.29,5.13,8.22,1246.04,0.64,1.0,201.4,0.0,0.0,75.86,160.23,186.29,17.18,441.6
2020-01-16 10:20:00,1002.53,6.44,279.4,4.21,85.6,9.65,8.26,1.39,5.14,8.24,1245.19,1.12,1.6,230.1,0.0,0.0,89.34,184.17,187.64,17.33,437.9
2020-01-16 10:30:00,1002.57,6.73,279.68,4.26,84.2,9.84,8.28,1.55,5.16,8.26,1243.96,0.64,1.24,207.2,0.0,0.0,76.26,159.85,174.9,17.48,437.5
2020-01-16 10:40:00,1002.52,6.89,279.85,4.28,83.4,9.95,8.3,1.65,5.17,8.28,1243.14,0.73,1.24,226.0,0.0,0.0,66.4,140.73,145.56,17.63,439.1
2020-01-16 10:50:00,1002.59,7.06,280.01,4.19,81.9,10.07,8.25,1.82,5.13,8.23,1242.51,0.63,1.0,231.7,0.0,0.0,90.54,189.0,224.52,17.8,436.0
2020-01-16 11:00:00,1002.53,7.39,280.35,4.23,80.3,10.3,8.27,2.03,5.15,8.25,1240.97,0.57,1.08,217.6,0.0,0.0,216.5,419.11,619.3,17.98,436.1
2020-01-16 11:10:00,1002.4,8.33,281.3,4.64,77.5,10.98,8.51,2.47,5.3,8.49,1236.54,0.41,1.24,198.2,0.0,0.0,246.48,485.13,609.65,18.19,437.8
2020-01-16 11:20:00,1002.35,8.83,281.8,4.66,75.0,11.36,8.52,2.84,5.3,8.5,1234.28,0.47,0.96,197.0,0.0,0.0,210.66,431.08,523.17,18.46,439.5
2020-01-16 11:30:00,1002.27,9.04,282.02,4.63,73.8,11.52,8.5,3.02,5.29,8.49,1233.28,0.73,1.24,197.9,0.0,0.0,265.19,525.87,530.89,18.82,439.1
2020-01-16 11:40:00,1002.23,9.46,282.44,4.72,72.2,11.86,8.56,3.3,5.33,8.54,1231.38,0.68,1.34,179.1,0.0,0.0,257.34,516.79,519.5,19.21,440.6
2020-01-16 11:50:00,1002.18,9.64,282.62,4.77,71.6,12.0,8.59,3.41,5.35,8.57,1230.52,1.11,1.92,178.3,0.0,0.0,258.15,521.81,527.03,19.62,442.0
2020-01-16 12:00:00,1002.16,9.63,282.62,4.8,71.8,11.99,8.61,3.38,5.36,8.59,1230.52,0.9,1.76,151.3,0.0,0.0,261.17,527.03,532.82,20.02,442.9
2020-01-16 12:10:00,1002.03,9.67,282.67,4.86,71.9,12.02,8.65,3.38,5.38,8.63,1230.17,1.1,1.8,136.2,0.0,0.0,264.59,534.17,537.45,20.39,442.3
2020-01-16 12:20:00,1001.95,10.2,283.2,5.15,70.8,12.46,8.82,3.64,5.49,8.8,1227.68,1.03,1.72,175.2,0.0,0.0,266.6,538.61,543.44,20.71,443.2
2020-01-16 12:30:00,1001.83,10.78,283.79,5.28,68.73,12.95,8.9,4.05,5.55,8.89,1224.99,1.36,2.24,164.2,0.0,0.0,266.2,537.07,546.14,20.99,439.0
2020-01-16 12:40:00,1001.78,11.42,284.44,5.56,67.18,13.52,9.08,4.44,5.66,9.06,1222.1,1.5,2.2,171.6,0.0,0.0,266.0,537.07,543.44,21.28,435.8
2020-01-16 12:50:00,1001.63,11.84,284.87,5.48,64.96,13.9,9.03,4.87,5.62,9.01,1220.14,1.61,2.44,162.3,0.0,0.0,265.39,537.07,541.7,21.58,429.1
2020-01-16 13:00:00,1001.56,12.18,285.21,5.46,63.42,14.21,9.01,5.2,5.62,9.0,1218.6,1.72,3.4,177.8,0.0,0.0,261.57,528.96,533.4,21.88,426.9
2020-01-16 13:10:00,1001.42,12.5,285.54,5.32,61.48,14.51,8.92,5.59,5.56,8.91,1217.11,2.18,3.32,193.0,0.0,0.0,258.95,522.59,525.68,22.19,423.2
2020-01-16 13:20:00,1001.28,12.22,285.28,4.94,61.0,14.25,8.69,5.56,5.42,8.68,1218.24,3.42,4.77,208.2,0.0,0.0,254.93,511.97,519.3,22.51,420.5
2020-01-16 13:30:00,1001.18,12.32,285.38,4.95,60.63,14.34,8.7,5.65,5.42,8.69,1217.69,2.81,4.28,187.4,0.0,0.0,248.49,497.49,505.02,22.81,420.4
2020-01-16 13:40:00,1001.13,12.81,285.88,5.22,59.85,14.81,8.87,5.95,5.53,8.86,1215.46,2.11,3.84,176.6,0.0,0.0,238.43,477.99,491.51,23.07,421.8
2020-01-16 13:50:00,1000.99,12.85,285.93,4.9,58.35,14.85,8.67,6.19,5.4,8.66,1215.21,2.93,3.96,186.4,0.0,0.0,229.78,459.46,467.18,23.31,420.3
2020-01-16 14:00:00,1000.91,12.6,285.69,4.66,58.34,14.61,8.52,6.09,5.31,8.52,1216.25,2.57,3.44,191.5,0.0,0.0,221.33,440.93,450.77,23.53,419.2
2020-01-16 14:10:00,1000.9,12.48,285.57,4.85,59.59,14.5,8.64,5.86,5.39,8.63,1216.69,2.96,3.96,186.8,0.0,0.0,212.27,419.3,427.8,23.75,419.5
2020-01-16 14:20:00,1000.92,12.41,285.5,4.76,59.47,14.43,8.58,5.85,5.35,8.57,1217.04,2.63,4.46,184.5,0.0,0.0,197.59,390.35,405.21,23.95,419.7
2020-01-16 14:30:00,1000.92,12.33,285.42,4.61,59.19,14.35,8.5,5.86,5.3,8.49,1217.42,3.18,4.4,186.6,0.0,0.0,186.32,369.69,381.85,24.12,419.5
2020-01-16 14:40:00,1000.95,12.22,285.3,4.49,59.11,14.25,8.42,5.83,5.25,8.41,1217.96,3.51,4.63,184.2,0.0,0.0,172.64,341.89,356.76,24.25,419.5
2020-01-16 14:50:00,1000.91,12.22,285.31,4.51,59.18,14.25,8.43,5.82,5.26,8.42,1217.91,3.29,5.37,186.8,0.0,0.0,157.55,311.0,323.94,24.34,420.5
2020-01-16 15:00:00,1001.04,12.26,285.34,4.48,58.9,14.29,8.41,5.87,5.25,8.41,1217.9,3.11,4.12,185.8,0.0,0.0,142.25,278.96,295.56,24.36,420.6
2020-01-16 15:10:00,1001.08,12.19,285.26,4.47,59.14,14.22,8.41,5.81,5.24,8.4,1218.25,2.57,3.92,182.9,0.0,0.0,126.96,246.52,263.9,24.34,420.8
2020-01-16 15:20:00,1001.08,11.9,284.97,4.37,59.87,13.95,8.35,5.6,5.21,8.34,1219.52,2.86,4.61,182.7,0.0,0.0,81.49,167.37,227.99,24.3,421.2
2020-01-16 15:30:00,1001.14,11.86,284.93,4.32,59.8,13.91,8.32,5.59,5.19,8.31,1219.78,2.64,3.76,185.5,0.0,0.0,108.05,193.24,200.19,24.22,421.1
2020-01-16 15:40:00,1001.15,12.04,285.11,4.36,59.28,14.08,8.35,5.73,5.2,8.34,1219.01,2.11,3.72,194.2,0.0,0.0,82.49,150.77,174.9,24.1,421.2
2020-01-16 15:50:00,1001.15,12.02,285.09,4.37,59.4,14.06,8.35,5.71,5.21,8.34,1219.09,1.42,2.32,206.9,0.0,0.0,53.52,108.69,126.45,23.98,419.8
2020-01-16 16:00:00,1001.13,11.95,285.02,4.24,59.11,14.0,8.27,5.72,5.16,8.26,1219.41,1.39,1.72,215.6,0.0,0.0,31.39,77.61,93.44,23.88,419.5
2020-01-16 16:10:00,1001.07,11.48,284.55,4.08,60.32,13.57,8.18,5.38,5.1,8.18,1221.38,2.62,3.48,209.9,0.0,0.0,16.5,52.7,62.93,23.8,419.4
2020-01-16 16:20:00,1000.93,10.97,284.05,3.92,61.68,13.12,8.09,5.03,5.04,8.08,1223.45,3.41,4.14,206.7,0.0,0.0,10.87,36.68,42.66,23.66,418.6
2020-01-16 16:30:00,1000.83,10.89,283.98,3.9,61.91,13.05,8.08,4.97,5.04,8.07,1223.68,2.82,3.52,207.0,0.0,0.0,6.04,23.94,29.92,23.41,418.3
2020-01-16 16:40:00,1000.8,10.83,283.93,3.94,62.37,13.0,8.11,4.89,5.05,8.1,1223.88,2.46,3.26,210.9,0.0,0.0,2.01,12.74,18.53,23.05,418.0
2020-01-16 16:50:00,1000.78,10.62,283.72,3.96,63.31,12.81,8.11,4.7,5.06,8.11,1224.77,1.87,3.24,205.8,0.0,0.0,0.0,5.21,8.3,22.64,418.5
2020-01-16 17:00:00,1000.79,10.29,283.39,3.95,64.69,12.54,8.11,4.43,5.06,8.1,1226.21,1.71,3.04,208.1,0.0,0.0,0.0,1.74,3.09,22.22,418.9
2020-01-16 17:10:00,1000.71,10.08,283.18,4.03,65.97,12.36,8.15,4.21,5.08,8.15,1227.0,1.75,2.56,199.9,0.0,0.0,0.0,0.0,1.35,21.82,419.5
2020-01-16 17:20:00,1000.78,9.9,283.0,4.24,67.79,12.21,8.28,3.93,5.16,8.27,1227.81,2.25,3.0,203.6,0.0,0.0,0.0,0.0,0.0,21.46,420.1
2020-01-16 17:30:00,1000.69,9.73,282.83,4.35,69.06,12.07,8.34,3.74,5.2,8.33,1228.41,2.44,3.32,203.9,0.0,0.0,0.0,0.0,0.0,21.13,420.6
2020-01-16 17:40:00,1000.57,9.57,282.68,4.43,70.2,11.94,8.38,3.56,5.23,8.38,1228.93,2.35,3.44,205.5,0.0,0.0,0.0,0.0,0.0,20.83,420.8
2020-01-16 17:50:00,1000.58,9.44,282.55,4.48,71.1,11.84,8.42,3.42,5.25,8.41,1229.49,2.06,3.36,202.6,0.0,0.0,0.0,0.0,0.0,20.56,421.2
2020-01-16 18:00:00,1000.58,9.28,282.39,4.47,71.8,11.71,8.41,3.3,5.24,8.4,1230.2,1.91,2.84,201.4,0.0,0.0,0.0,0.0,0.0,20.3,421.6
2020-01-16 18:10:00,1000.5,9.05,282.17,4.42,72.7,11.53,8.38,3.15,5.23,8.38,1231.1,1.93,2.84,201.7,0.0,0.0,0.0,0.0,0.0,20.07,421.9
2020-01-16 18:20:00,1000.43,8.92,282.05,4.44,73.4,11.43,8.39,3.04,5.23,8.39,1231.58,1.69,3.0,208.5,0.0,0.0,0.0,0.0,0.0,19.86,422.2
2020-01-16 18:30:00,1000.48,8.77,281.89,4.43,74.1,11.32,8.38,2.93,5.23,8.38,1232.3,1.4,2.08,202.4,0.0,0.0,0.0,0.0,0.0,19.66,422.8
2020-01-16 18:40:00,1000.54,8.53,281.65,4.33,74.8,11.13,8.33,2.81,5.19,8.32,1233.46,1.38,2.28,186.9,0.0,0.0,0.0,0.0,0.0,19.48,424.3
2020-01-16 18:50:00,1000.56,8.14,281.26,4.23,76.3,10.84,8.27,2.57,5.16,8.27,1235.21,1.36,3.16,193.4,0.0,0.0,0.0,0.0,0.0,19.31,425.3
2020-01-16 19:00:00,1000.66,7.94,281.05,4.24,77.4,10.69,8.28,2.42,5.16,8.27,1236.22,2.07,3.73,191.5,0.0,0.0,0.0,0.0,0.0,19.15,425.4
2020-01-16 19:10:00,1000.64,7.85,280.96,4.21,77.7,10.63,8.26,2.37,5.15,8.25,1236.6,1.88,3.2,196.4,0.0,0.0,0.0,0.0,0.0,18.99,425.2
2020-01-16 19:20:00,1000.63,7.87,280.98,4.28,78.0,10.64,8.3,2.34,5.18,8.3,1236.47,1.59,2.84,196.3,0.0,0.0,0.0,0.0,0.0,18.82,424.4
2020-01-16 19:30:00,1000.65,7.95,281.06,4.29,77.6,10.7,8.3,2.4,5.18,8.3,1236.15,1.77,2.68,192.7,0.0,0.0,0.0,0.0,0.0,18.66,424.7
2020-01-16 19:40:00,1000.65,7.57,280.68,4.1,78.6,10.43,8.2,2.23,5.11,8.19,1237.87,1.73,2.72,186.7,0.0,0.0,0.0,0.0,0.0,18.51,425.9
2020-01-16 19:50:00,1000.66,6.99,280.1,3.9,80.6,10.02,8.08,1.94,5.04,8.07,1240.48,1.45,1.96,170.1,0.0,0.0,0.0,0.0,0.0,18.37,428.1
2020-01-16 20:00:00,1000.66,6.33,279.44,3.57,82.4,9.58,7.89,1.69,4.92,7.89,1243.5,1.84,2.88,181.5,0.0,0.0,0.0,0.0,0.0,18.24,431.6
2020-01-16 20:10:00,1000.63,5.91,279.02,3.54,84.7,9.3,7.88,1.42,4.91,7.87,1245.34,1.72,2.72,199.0,0.0,0.0,0.0,0.0,0.0,18.11,432.0
2020-01-16 20:20:00,1000.68,6.22,279.32,3.78,84.3,9.5,8.01,1.49,4.99,8.0,1243.99,1.78,2.8,187.2,0.0,0.0,0.0,0.0,0.0,17.95,429.6
2020-01-16 20:30:00,1000.68,6.3,279.4,3.77,83.8,9.55,8.01,1.55,4.99,8.0,1243.64,2.06,2.8,194.1,0.0,0.0,0.0,0.0,0.0,17.78,428.9
2020-01-16 20:40:00,1000.65,6.26,279.36,3.8,84.2,9.53,8.02,1.5,5.0,8.02,1243.78,1.94,2.5,203.2,0.0,0.0,0.0,0.0,0.0,17.6,428.3
2020-01-16 20:50:00,1000.63,6.37,279.48,3.84,83.8,9.6,8.04,1.55,5.01,8.04,1243.25,1.85,3.04,196.2,0.0,0.0,0.0,0.0,0.0,17.43,428.2
2020-01-16 21:00:00,1000.54,6.21,279.32,3.71,84.0,9.49,7.97,1.52,4.97,7.97,1243.89,2.08,3.12,202.3,0.0,0.0,0.0,0.0,0.0,17.26,429.4
2020-01-16 21:10:00,1000.53,6.16,279.27,3.75,84.5,9.46,7.99,1.47,4.98,7.99,1244.09,2.33,3.55,206.7,0.0,0.0,0.0,0.0,0.0,17.09,428.4
2020-01-16 21:20:00,1000.47,6.17,279.29,3.71,84.2,9.47,7.97,1.5,4.97,7.97,1243.98,1.62,2.64,183.7,0.0,0.0,0.0,0.0,0.0,16.93,428.7
2020-01-16 21:30:00,1000.41,5.78,278.9,3.43,84.8,9.21,7.81,1.4,4.87,7.81,1245.71,1.41,2.44,190.4,0.0,0.0,0.0,0.0,0.0,16.78,429.2
2020-01-16 21:40:00,1000.42,5.39,278.52,3.36,86.7,8.97,7.78,1.19,4.85,7.77,1247.46,1.59,2.64,206.8,0.0,0.0,0.0,0.0,0.0,16.65,430.9
2020-01-16 21:50:00,1000.41,5.06,278.19,3.18,87.6,8.77,7.68,1.09,4.79,7.68,1248.99,1.62,2.36,201.9,0.0,0.0,0.0,0.0,0.0,16.53,434.1
2020-01-16 22:00:00,1000.31,4.74,277.87,3.0,88.5,8.57,7.58,0.99,4.73,7.58,1250.36,1.43,2.14,203.6,0.0,0.0,0.0,0.0,0.0,16.4,435.5
2020-01-16 22:10:00,1000.2,4.86,278.01,3.22,89.1,8.65,7.7,0.94,4.8,7.7,1249.6,1.57,2.76,191.8,0.0,0.0,0.0,0.0,0.0,16.27,432.1
2020-01-16 22:20:00,1000.04,5.0,278.15,3.25,88.4,8.73,7.71,1.01,4.81,7.71,1248.79,1.61,2.8,196.5,0.0,0.0,0.0,0.0,0.0,16.13,431.4
2020-01-16 22:30:00,999.94,5.24,278.41,3.34,87.5,8.88,7.77,1.11,4.85,7.77,1247.54,1.15,2.08,190.9,0.0,0.0,0.0,0.0,0.0,15.99,429.6
2020-01-16 22:40:00,999.87,5.31,278.48,3.28,86.7,8.92,7.73,1.19,4.82,7.73,1247.18,1.29,2.04,168.7,0.0,0.0,0.0,0.0,0.0,15.87,429.9
2020-01-16 22:50:00,999.76,5.02,278.2,3.04,87.0,8.74,7.6,1.14,4.74,7.61,1248.4,0.66,1.4,176.6,0.0,0.0,0.0,0.0,0.0,15.77,431.8
2020-01-16 23:00:00,999.69,4.72,277.91,3.07,89.0,8.56,7.62,0.94,4.75,7.62,1249.62,1.43,2.64,180.1,0.0,0.0,0.0,0.0,0.0,15.7,429.5
2020-01-16 23:10:00,999.68,4.53,277.72,2.85,88.8,8.45,7.5,0.95,4.68,7.5,1250.54,1.99,2.68,200.1,0.0,0.0,0.0,0.0,0.0,15.62,433.2
2020-01-16 23:20:00,999.57,4.55,277.74,2.97,89.5,8.46,7.57,0.89,4.72,7.57,1250.3,2.16,3.18,203.7,0.0,0.0,0.0,0.0,0.0,15.54,432.6
2020-01-16 23:30:00,999.55,4.61,277.81,2.9,88.6,8.49,7.53,0.97,4.7,7.53,1250.0,1.2,2.36,185.6,0.0,0.0,0.0,0.0,0.0,15.45,432.8
2020-01-16 23:40:00,999.46,4.5,277.71,2.84,88.9,8.43,7.49,0.94,4.68,7.5,1250.38,1.56,2.44,190.3,0.0,0.0,0.0,0.0,0.0,15.34,434.2
2020-01-16 23:50:00,999.35,4.57,277.78,2.9,88.9,8.47,7.53,0.94,4.7,7.53,1249.93,1.79,2.32,209.5,0.0,0.0,0.0,0.0,0.0,15.25,433.0
2020-01-17 00:00:00,999.3,4.73,277.94,2.97,88.3,8.56,7.56,1.0,4.72,7.57,1249.14,1.22,2.18,199.9,0.0,0.0,0.0,0.0,0.0,15.16,432.0
2020-01-17 00:10:00,999.2,4.82,278.04,2.93,87.5,8.62,7.54,1.08,4.71,7.55,1248.6,1.3,2.04,187.4,0.0,0.0,0.0,0.0,0.0,15.08,433.1
2020-01-17 00:20:00,999.1,4.95,278.18,2.94,86.8,8.7,7.55,1.15,4.71,7.56,1247.9,1.4,2.12,186.7,0.0,0.0,0.0,0.0,0.0,15.0,432.7
2020-01-17 00:30:00,999.05,4.97,278.21,2.95,86.7,8.71,7.55,1.16,4.72,7.56,1247.73,1.2,1.72,196.8,0.0,0.0,0.0,0.0,0.0,14.95,431.6
2020-01-17 00:40:00,998.84,4.76,278.02,2.86,87.4,8.59,7.5,1.08,4.69,7.51,1248.43,1.52,2.08,217.4,0.0,0.0,0.0,0.0,0.0,14.92,431.2
2020-01-17 00:50:00,998.68,4.74,278.0,2.85,87.5,8.57,7.5,1.07,4.68,7.51,1248.34,0.76,1.94,197.0,0.0,0.0,0.0,0.0,0.0,14.89,431.4
2020-01-17 01:00:00,998.61,4.59,277.86,2.71,87.6,8.48,7.43,1.05,4.64,7.44,1248.98,0.65,1.72,192.2,0.0,0.0,0.0,0.0,0.0,14.86,432.1
2020-01-17 01:10:00,998.57,4.37,277.65,2.55,87.9,8.35,7.34,1.01,4.59,7.35,1249.92,0.89,1.96,212.2,0.0,0.0,0.0,0.0,0.0,14.83,433.4
2020-01-17 01:20:00,998.45,4.38,277.66,2.62,88.3,8.36,7.38,0.98,4.61,7.39,1249.75,1.2,1.96,214.6,0.0,0.0,0.0,0.0,0.0,14.8,432.8
2020-01-17 01:30:00,998.27,4.45,277.75,2.72,88.5,8.4,7.43,0.97,4.64,7.45,1249.16,1.68,2.88,219.9,0.0,0.0,0.0,0.0,0.0,14.75,432.3
2020-01-17 01:40:00,998.14,4.63,277.94,2.69,87.2,8.51,7.42,1.09,4.64,7.43,1248.19,1.6,2.84,208.0,0.0,0.0,0.0,0.0,0.0,14.71,432.9
2020-01-17 01:50:00,998.11,3.16,276.47,0.97,85.5,7.67,6.56,1.11,4.1,6.57,1255.21,0.94,1.32,187.8,0.0,0.0,0.0,0.0,0.0,14.66,441.1
2020-01-17 02:00:00,998.06,2.19,275.5,0.98,91.7,7.15,6.56,0.59,4.1,6.57,1259.57,0.79,1.72,185.2,0.0,0.0,0.0,0.0,0.0,14.61,441.4
2020-01-17 02:10:00,997.89,2.94,276.27,2.06,93.9,7.55,7.09,0.46,4.43,7.1,1255.67,1.07,1.96,198.6,0.0,0.0,0.0,0.0,0.0,14.54,436.9
2020-01-17 02:20:00,997.7,3.4,276.75,2.2,91.8,7.8,7.16,0.64,4.48,7.18,1253.29,1.62,3.24,177.2,0.0,0.0,0.0,0.0,0.0,14.44,437.9
2020-01-17 02:30:00,997.51,3.59,276.95,2.03,89.5,7.91,7.08,0.83,4.42,7.09,1252.25,1.48,3.16,173.1,0.0,0.0,0.0,0.0,0.0,14.34,438.1
2020-01-17 02:40:00,997.4,3.49,276.86,1.92,89.4,7.85,7.02,0.83,4.39,7.04,1252.57,1.15,2.12,182.6,0.0,0.0,0.0,0.0,0.0,14.26,437.9
2020-01-17 02:50:00,997.32,3.23,276.6,1.72,89.8,7.7,6.92,0.79,4.33,6.94,1253.73,1.49,2.84,170.7,0.0,0.0,0.0,0.0,0.0,14.19,439.2
2020-01-17 03:00:00,997.19,3.13,276.51,1.78,90.8,7.65,6.95,0.7,4.35,6.97,1253.98,0.75,1.88,201.5,0.0,0.0,0.0,0.0,0.0,14.13,438.9
2020-01-17 03:10:00,997.01,3.26,276.66,1.9,90.7,7.72,7.01,0.72,4.38,7.03,1253.13,1.01,2.16,238.4,0.0,0.0,0.0,0.0,0.0,14.07,437.9
2020-01-17 03:20:00,996.83,3.53,276.94,1.99,89.6,7.87,7.05,0.82,4.41,7.08,1251.68,0.56,2.2,275.5,0.0,0.0,0.0,0.0,0.0,14.02,436.7
2020-01-17 03:30:00,996.79,3.71,277.12,2.05,88.9,7.97,7.08,0.88,4.43,7.11,1250.82,1.24,2.52,217.8,0.0,0.0,0.0,0.0,0.0,13.95,435.7
2020-01-17 03:40:00,996.74,3.73,277.15,2.01,88.5,7.98,7.06,0.92,4.42,7.09,1250.66,0.53,1.34,132.5,0.0,0.0,0.0,0.0,0.0,13.9,436.3
2020-01-17 03:50:00,996.7,3.87,277.3,2.08,88.0,8.07,7.1,0.97,4.44,7.12,1249.95,0.87,1.92,204.9,0.0,0.0,0.0,0.0,0.0,13.86,435.7
